N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,5,"[400, 400, 400]",0.2,0.2,18,5,0.9548161041159293,0.954310227576114,0.8488208820882086,model_mofa_prune_0.01,0.01,0.5623083894509018,0.5713919024116582
100,5,"[400, 400, 400]",0.2,0.2,16,6,0.8488067751451004,0.8481072432200774,0.9354263426342635,model_mofa_prune_0.01,0.01,0.7449955349266196,0.6212724663239231
100,5,"[400, 400, 400]",0.2,0.2,19,5,0.9122707025684784,0.9112863998253787,0.7817629762976297,model_mofa_prune_0.01,0.01,0.4784203246236377,0.5434022984380907
100,1,"[400, 400, 400]",0.2,0.2,0,1,0.6215617289064911,0.6975341524648595,0.9998319831983197,model_mofa_prune_0.01,0.01,0.9519938056523422,0.7119262502047908
100,1,"[400, 400, 400]",0.2,0.2,1,1,0.6300538747959677,0.7102291650336805,0.9998799879987997,model_mofa_prune_0.01,0.01,0.983739837398374,0.6850772727692896
100,1,"[400, 400, 400]",0.2,0.2,2,1,0.7296899478649604,0.7853352862709085,0.9999039903990398,model_mofa_prune_0.01,0.01,0.9519938056523422,0.6834284702385037
100,1,"[400, 400, 400]",0.2,0.2,3,1,0.5386607926979806,0.5511363459293245,0.9999279927992797,model_mofa_prune_0.01,0.01,0.9357336430507162,0.6951268200219888
100,1,"[400, 400, 400]",0.2,0.2,4,1,0.7844525268045958,0.9662730481991046,0.9999399939993997,model_mofa_prune_0.01,0.01,0.9512195121951219,0.6867417154188459
100,1,"[400, 400, 400]",0.2,0.2,5,2,0.7387189561235049,0.9809914523419089,0.9998439843984397,model_mofa_prune_0.01,0.01,0.9674796747967479,0.6531076158295889
100,1,"[400, 400, 400]",0.2,0.2,6,1,0.793654963927127,0.9891480984308056,0.9999279927992797,model_mofa_prune_0.01,0.01,0.9674796747967479,0.699026540212421
100,1,"[400, 400, 400]",0.2,0.2,7,1,0.6075191503040979,0.6039538037316305,0.9999519951995199,model_mofa_prune_0.01,0.01,0.9512195121951219,0.6568319413253264
100,1,"[400, 400, 400]",0.2,0.2,8,1,0.7001763113240284,0.7816185687205156,0.9998079807980798,model_mofa_prune_0.01,0.01,0.983739837398374,0.664367010092766
100,1,"[400, 400, 400]",0.2,0.2,9,1,0.6586699354837302,0.6546204750906661,0.9998679867986798,model_mofa_prune_0.01,0.01,0.9519938056523422,0.6671411243465526
100,1,"[400, 400, 400]",0.2,0.2,10,1,0.5582498608535605,0.5796077041531875,0.9997599759975996,model_mofa_prune_0.01,0.01,1.0,0.686933599703632
100,1,"[400, 400, 400]",0.2,0.2,11,1,0.6597993567930206,0.7186972382568895,0.9998799879987997,model_mofa_prune_0.01,0.01,0.9674796747967479,0.6869790668205699
100,1,"[400, 400, 400]",0.2,0.2,12,1,0.6479279343520222,0.6994419998612018,0.9998199819981998,model_mofa_prune_0.01,0.01,0.9357336430507162,0.6539802499625732
100,1,"[400, 400, 400]",0.2,0.2,13,1,0.5888679186582834,0.6731256357980291,0.9998439843984397,model_mofa_prune_0.01,0.01,0.9519938056523422,0.6886226947058045
100,1,"[400, 400, 400]",0.2,0.2,14,1,0.5869232149782706,0.608483171222459,0.9997119711971196,model_mofa_prune_0.01,0.01,0.9682539682539683,0.6826892860941932
100,1,"[400, 400, 400]",0.2,0.2,15,1,0.6936428478823821,0.7059050203553148,0.9997239723972396,model_mofa_prune_0.01,0.01,0.9519938056523422,0.6789107322865547
100,1,"[400, 400, 400]",0.2,0.2,16,1,0.45994862851502544,0.41712693891773633,0.9997959795979596,model_mofa_prune_0.01,0.01,0.9519938056523422,0.6564476731113746
100,1,"[400, 400, 400]",0.2,0.2,17,1,0.44702085942222175,0.43096155529545355,0.9996879687968797,model_mofa_prune_0.01,0.01,0.9512195121951219,0.6670140799361898
100,1,"[400, 400, 400]",0.2,0.2,18,1,0.7908189005514538,0.855357981069991,0.9999159915991598,model_mofa_prune_0.01,0.01,0.9674796747967479,0.6615920239832386
100,1,"[400, 400, 400]",0.2,0.2,19,2,0.5580465398874429,0.6058091032479442,0.9998199819981998,model_mofa_prune_0.01,0.01,0.9512195121951219,0.672185081139839
100,7,"[400, 400, 400]",0.2,0.2,0,7,0.9374732061751626,0.9723653420052597,0.761073250182161,model_mofa_prune_0.01,0.01,0.43750885855120764,0.5303417283045785
100,7,"[400, 400, 400]",0.2,0.2,2,7,0.9492397746328783,0.9527065423025411,0.7872358664437871,model_mofa_prune_0.01,0.01,0.46772027235509583,0.5530095951318883
100,7,"[400, 400, 400]",0.2,0.2,1,7,0.953830138300066,0.9538940665862489,0.8216724529595816,model_mofa_prune_0.01,0.01,0.5616006714269133,0.566884414635622
100,7,"[400, 400, 400]",0.2,0.2,4,7,0.960805873885911,0.9629158408825758,0.8334987784492733,model_mofa_prune_0.01,0.01,0.555463258914896,0.5580551853313244
100,7,"[400, 400, 400]",0.2,0.2,5,8,0.9733943779708502,0.9896278811115661,0.9067746774677466,model_mofa_prune_0.01,0.01,0.650152732932714,0.5985137784798058
100,7,"[400, 400, 400]",0.2,0.2,3,9,0.9508681138319615,0.9658415101048299,0.9305730573057305,model_mofa_prune_0.01,0.01,0.7713786849049472,0.6144064997574883
100,7,"[400, 400, 400]",0.2,0.2,7,7,0.9348759664577285,0.9349849841676958,0.7430577343448628,model_mofa_prune_0.01,0.01,0.40775737602229967,0.5126224740712951
